"","GSM1237722","GSM1237723","GSM1237724","GSM1237725","GSM1237726","GSM1237727","GSM1237728","GSM1237729","GSM1237730","GSM1237731","GSM1237732","GSM1237733"
"Aldh18a1",2.51940408397039,2.37224372482766,2.58857365405996,1.31174637615965,1.40448556328299,1.28502325879946,2.69916544721884,2.68200106939237,2.57763971640417,2.60278146124172,2.67865842610668,2.50193881706347
"Fads2",2.96729688118758,3.03012491158996,2.98538257357132,1.24675895460181,1.15161181656029,1.34801951156794,3.14622707772986,3.10504801177769,2.95888483378002,2.97640442986104,2.93400570346343,2.98711391888251
"Clec4n",3.75521222015007,3.77964044466035,3.84854435351046,4.6339935388597,4.77132787276553,4.75816690864521,3.61630533177316,3.5659279962806,3.33341810861475,3.15317574074778,3.17516748393741,3.11671992398648
"Pf4",4.6338996065353,4.68289813953205,4.63346762899634,5.53351273245089,5.6377821656589,5.65169147235168,4.45425194927013,4.45667830053302,4.33182681895081,4.30615804295728,4.31209608240375,4.29740047374491
"Isy1",1.26593983506771,1.60677247192129,1.42586290375516,2.31906223612325,2.43782066875436,2.39237165879619,1.3563904500885,1.38185803828984,1.31152880637877,1.31086387601099,1.40147458838066,1.23085880715378
"Rsad2",3.51442787340785,3.59546407936919,3.42813075516612,2.26596599680428,2.20543280678405,2.14408408876389,3.5128777767232,3.56915311835264,3.36817063031616,3.5152326085195,3.40315440753539,3.44447195555867
"Rad18",2.34209557173366,2.41476348425526,2.37764683487754,1.18674081351942,1.17424465895947,1.05102338845677,2.36294047037683,2.36379491430286,2.2141052992379,2.28587022242937,2.15902693088721,2.52759065469138
"Slc43a3",2.46570118037015,2.41963726350625,2.42910720608732,1.27598724499861,1.19092825228302,1.10270817071773,2.54674440693809,2.61773781384349,2.49262696833671,2.41629693664259,2.33540950451171,2.38517350984628
"Trem1",0.963854084287849,0.830952449636427,0.726701043153701,3.29324501350324,3.53732510326401,3.55781843557105,0.761775931532936,0.777937757398688,0.675896021842768,0.768871313671188,0.757091886125813,0.696137872657764
"Trem3",1.5588279723143,1.52920524637819,1.26066608500628,2.98782377492709,2.85734160270604,2.91554208330892,1.62778604406604,1.59369027762209,1.55221592203938,1.40149623883842,1.42685452600654,1.48728091357671
"Mmp19",1.10285462876731,1.02116353733246,0.870897781392805,2.56148297421343,2.57446093396186,2.48987107943054,1.19786209765666,1.17836529562183,0.915774368102708,0.920079189682156,0.900045366113034,1.12020040540451
"Nectin3",0.93556809527372,0.811647489514439,1.09609620553214,2.01821769391522,2.06553277215888,2.06112282323257,1.15884952514487,1.15021468276014,0.883202193045816,0.882141076504579,0.790576536998911,0.685721364601763
"Cenpk",2.62867374868056,2.67185262178477,2.56233943473613,1.37222619285863,1.04649119159191,1.36219822837638,2.71224679078381,2.69111543136495,2.51825990519514,2.33274042984143,2.53698285160529,2.53609863554373
"Acss2",3.01501962324419,3.01796511613872,3.0740761995435,1.38156112680715,1.22910152395837,1.23289221859456,3.07603545067834,3.05729523928633,3.06007528995068,2.91099803854124,2.85520934040594,2.84008039250581
"Fignl1",2.65162359830917,2.61541193060615,2.70573654201063,1.1780257611795,1.04529061368265,1.47020485810436,2.75421399487944,2.70773563637518,2.53654325031609,2.63155523071598,2.62747615195053,2.50557676158602
"Tipin",3.66567369332159,3.69646273925588,3.64425700330609,2.30226155480627,2.35827963516323,2.28566852554758,3.7393645187878,3.79090099708765,3.61612268740181,3.62399755609084,3.59756957703143,3.60085499720181
"Cks2",3.59802490135725,3.62365564940083,3.6815769931432,2.57639493505267,2.51073279789262,2.54310232344634,3.71903453472258,3.77236522857912,3.61146383288731,3.69527878486037,3.616577668428,3.64533900485599
"Cenpw",2.59559931474071,2.71180326073596,2.78264822010648,1.56439761524538,1.3442066777142,1.38179615028294,2.78527328023326,2.77495615337833,2.54717677295012,2.61688671322699,2.5735525186828,2.62774485380442
"Cenpp",1.72651581742041,1.61345880836945,1.83996837896416,0.568377412746692,0.455564268424674,0.535804559952116,1.73885830606909,1.94887163910491,1.68904417481846,1.72186048717293,1.77865319100674,1.64405933655889
"Arrdc4",1.71371028275459,1.58331919951046,1.51434867483439,2.88306512564422,2.92280781714514,2.99768383137362,1.59744016286713,1.57095052947338,1.22384193521165,1.38068086177232,1.39974570641897,1.2724323933639
"Pcp4l1",2.40577866150983,2.4103005792871,2.48516951544148,0.943708678139535,0.773085325783884,0.844711373930377,2.50031106302297,2.4685610040568,2.34950402857308,2.54297727435919,2.52150434041621,2.5605711274103
"Spc25",3.21241979926299,3.19247681148293,3.25005357594011,1.44879561955437,1.62288203234974,1.55783405523701,3.39749286066895,3.35614959458579,3.16875790846694,3.24046326301973,3.24477781299885,3.21690783563015
"Ska1",2.48304462608558,2.51540425810926,2.41265960556103,0.974793460638141,1.11291168587751,0.959684697068493,2.7832030991411,2.79194698830203,2.41535854473742,2.551446855389,2.51509995808836,2.56496194980266
"Abi3",1.77214185270678,1.73668349534479,1.64903356093602,2.80837679863178,2.75554597928771,2.81833318914834,1.84397930304999,2.01821091827712,1.75517705749884,1.75150905309155,1.85133600693749,1.66821467646803
"Plbd1",2.6385592505472,2.70124633470646,2.553016930367,3.96798901969422,4.10106082752488,4.06654988306329,2.67878726613228,2.72044425603231,2.60575353774113,2.37800745473645,2.37285848144391,2.41229225126208
"Asf1b",3.46780006723358,3.5118687836134,3.52573655295578,1.68054140996933,1.85312637094928,1.90835818620301,3.71701264325441,3.55980162983234,3.47999628113043,3.49059345558146,3.38957835848842,3.48016037442295
"Trim59",2.41210612055146,2.31805634159949,2.47234775585361,1.70525280784316,1.3502559157753,1.34815902765494,2.60764121588104,2.61823908640924,2.3736849367387,2.58861990942339,2.5524402275949,2.51109322078809
"Nuf2",2.83732788713283,2.88901155267506,2.77077346822198,1.23244570564867,1.16839584726579,1.16546796988073,2.97062773014599,2.97810928369705,2.83027881949875,2.86308162604059,2.85844508761919,2.83353257885627
"Ndc80",2.58317626711034,2.53960563972348,2.57272073703012,0.940544111731048,1.08789375642558,1.23743427328501,2.6785382745312,2.68718348354771,2.67407200069149,2.58812530645008,2.57545998346324,2.56062719018384
"Gatm",2.84530349282742,2.7977128296027,2.80043335140465,1.71901192388297,1.83348282373876,1.77992282791725,3.13558144998046,3.02158839534499,2.92409595882251,2.86513008672173,3.02297139418874,2.79913367205799
"Mastl",1.97374079694764,1.94258840957423,1.74990963195524,0.822728082303166,0.888288890561606,0.814894869389907,2.0963771967367,2.21342069777535,1.82891339948903,1.93910293783617,1.97595596388195,1.84704403546874
"Fbxo5",3.2811127508091,3.30659511642165,3.34649343774915,1.71112835246596,1.59878163383469,1.8598133797878,3.45866145262004,3.42355427530667,3.32508682306533,3.3036370220326,3.259851889303,3.1642648211146
"Ube2t",2.41372618792732,2.41777661460626,2.5252404153812,0.743359956585352,0.765332049751763,0.908647791130716,2.62434582688624,2.4495731173631,2.32494763038755,2.42497046913856,2.40963177485085,2.33050635116381
"Pdlim7",1.26162067112761,1.11862766799717,1.05531790611306,2.57897051568797,2.65025871303428,2.62122269328923,1.32376840698352,1.48609891943184,1.11640032365,1.34489256770604,1.36638978963184,1.44006779421438
"Gpalpp1",2.05187475616922,1.67377859802446,1.73440164781874,2.80144053886372,3.04408905518173,3.06830421479312,2.1472087367798,1.98356085486012,1.77791716863711,1.89400051485203,1.96180449251958,1.97141473054142
"Spc24",2.67032058526198,2.65766816597878,2.48035069217819,1.58716270826432,1.60271381763897,1.3924003812965,2.68427238630045,2.62498422814703,2.53403313722622,2.59517329518329,2.47741667482071,2.66031726684691
"6230424C14Rik",0.696880005592143,0.755728986126743,0.906952302547729,3.44739432615807,3.49527732872395,3.46103725409866,0.997427122666296,0.852786887902359,0.853451126272974,0.686307099568968,0.761072226312392,0.928905917069896
"Cdca5",3.31603447954013,3.37038352782866,3.27005910884721,1.53517462539862,1.49355077438874,1.76485586927109,3.46374826932646,3.40152736560449,3.37316439070376,3.32329480755696,3.24662947278023,3.27028446848816
"Zwilch",2.37574170825512,2.26857908892773,2.28596456450672,1.00704791376764,0.870866542224179,0.867767805207268,2.47158756841997,2.49513986031553,2.27601986895796,2.43737548156812,2.26157242453317,2.37485085331694
"Pclaf",4.44829855696142,4.48320209594955,4.49467732654926,2.52269936104014,2.5497261313606,2.55775343565927,4.61111894150424,4.55725731623312,4.40762315822016,4.45317334203746,4.42010778556638,4.42280892647052
"Fam92a",2.56142488782489,2.53626964757257,2.54017329954615,1.16676429746838,1.19092825228302,1.32172599861463,2.7622816414822,2.64703392727593,2.47552139429721,2.5746410949583,2.59326498960976,2.37272246530426
"Cgnl1",1.83328907623716,1.80687274998835,1.82696907101421,3.16377390174697,3.11855362605561,3.2095827223292,1.92817915799679,1.88036088732413,1.95380530354005,1.69501651597654,1.7225409555803,1.6090950439995
"Ncapd2",2.86296464600576,2.84219436555213,2.85607171112411,1.04037146701778,1.26621586788877,1.2186561289193,2.94232682659938,2.93732229063636,2.80552361654865,2.80833338874481,2.82056269602985,2.83879761371711
"Sgo2a",2.3382950370379,2.27878901506663,2.43687595909266,1.34759810599091,1.19067563550522,0.886838195971637,2.64739178170709,2.55106801700615,2.36081569945176,2.47802330166549,2.50248776869496,2.33684545487655
"Ube2c",4.16871845160087,4.18139940420841,4.16955052840975,3.10121173735882,3.08632195768329,3.08204335216769,4.37759895177195,4.33136779884872,4.17141136882516,4.2214062865214,4.16706556856728,4.1776283895312
"Ifitm1",3.56193726249308,3.6457284496421,3.64142166109143,5.48474605768247,5.69591796057177,5.70518344275033,3.62002673767696,3.38274462557036,3.31213834759611,3.16642329726731,3.05630989175131,3.14837922458119
"Anln",3.69158773238189,3.64234933240897,3.69058443210442,1.66934632683559,1.74481779399826,1.88917048429349,3.85052395965612,3.79042322438588,3.59512066789731,3.67618824486288,3.70449509229502,3.72471699694137
"Chac1",3.28856961887268,2.90956139941828,3.19203249602626,1.21840680768298,1.0638426976954,1.10351464521613,3.21783641475801,3.5309853606025,3.39376122388531,3.50912813961188,3.46673826664353,3.20296532166784
"Gins1",2.91807834942716,2.96324230985514,2.92706812691527,1,0.972007762093026,0.9935684068737,2.93399129260327,2.97153371667043,2.88879945092487,2.86584638772887,2.75421878660792,2.86267304987633
"Avpi1",2.29587571157676,2.19999742054157,2.14999555338956,3.21334856221768,3.26873889493122,3.20586278977336,2.35613205761987,2.36920849725283,2.06344613991182,1.97858800690884,2.05581706792158,2.06544380337314
"Hilpda",1.43507851603268,1.63523395840468,1.40151607172947,3.73644292456497,3.8841830827384,3.90145864052527,1.59569659234929,1.50928233297255,1.24993845297425,1.37237737349818,1.33492547225037,1.53599384644375
"Lrr1",2.76950035652463,2.68023260350257,2.78182351349677,0.791131844486294,0.989509772598722,0.947863535529845,2.8604980183233,2.78065946586785,2.60671760292026,2.6839690370571,2.74729681360073,2.70606651992988
"Trip13",2.72944009536399,2.77972235695672,2.72547014894375,1.16919369793161,1.08415855932215,0.844953150224954,2.8639132066023,2.81862128385564,2.76876099975361,2.7427410568472,2.7121701409689,2.73226870974704
"Ttc39b",1.32085062106196,1.47504379406728,1.53012853250731,2.57847861241668,2.50060545801049,2.53681531834532,1.55863091041828,1.58648070928857,1.3102454759164,1.26544928125115,1.39309891689247,1.45766320339999
"Mcm10",2.53548281274708,2.63310401656189,2.69128566397234,0.986492893640241,1.01672236761313,1.02663797048129,2.79398500116841,2.79225410531931,2.52871374143439,2.61240054873756,2.53356877928496,2.58499172265979
"Kif18b",2.47311914570223,2.52198374953013,2.3378528539217,1.09823819469283,1.08500529065951,0.912811224843608,2.65232099934145,2.43417019674883,2.43891611501627,2.52763437921735,2.48069427223024,2.50193881706347
"Spdl1",3.37643301694841,3.29224639937597,3.40722312733279,2.09239857899217,2.3349828386145,2.28704550428443,3.39464838310828,3.44388693268432,3.364567201468,3.41831835817214,3.38994099481415,3.24472379048857
"Taf15",2.10240196231662,2.0888995044942,2.16239068235288,0.99809785286314,1.21382724372285,1.01591357879224,2.03806703965288,2.17452511675013,1.88601189163071,2.10589956099037,2.08486013488031,2.2066839506285
"Atad2",3.2062414893055,3.16793175726593,3.17041891885069,1.83184965406747,1.5139203401928,1.57691333219819,3.30092763591488,3.30177227574363,3.14855837207809,3.17659687443942,3.19276305055612,3.17466815784431
"Fmnl2",1.93041674231787,1.93758419730413,2.07110896111361,3.15881860960363,3.11068320729976,3.16100206836106,1.96393536113573,2.01269574620339,1.83159472023668,1.9125134295059,1.78810388446732,1.78467636514431
"Flrt3",0.836254062881292,1.08658966840257,0.926155357606977,2.37211259783946,2.48460546791344,2.69326765737249,1.01612571343543,0.919857089316835,0.927799495358403,0.936988137889446,0.840682866347491,0.774709315590378
"Clmp",1.14456517056223,1.16404822892054,1.09633397653445,3.24470167204748,3.28368413741667,3.27375229608071,0.996161785286632,1.15841635654176,1.02868271011413,0.965830359293277,1.27968532317207,1.18521483568885
"Syce2",3.13087434882361,3.10025668900495,3.00650099995201,1.86937207925567,1.52101055641807,1.52304446761675,3.15405299452598,3.17711201330689,3.01058437120435,3.03959835949055,3.03030065159502,2.95809958757264
"Esco2",1.63921021895953,1.68699125268809,1.87797007101198,0.521239979862495,0.583178756894825,0.523765401736628,1.86140574602241,1.85570423552305,1.55326606038755,1.9392878178034,1.90713393029276,1.69626972246961
"Sulf2",1.93985878727274,1.98272205269198,2.00137168383675,3.30544395767551,3.43458968835113,3.4028692485781,2.09657133701489,2.16770834095761,1.85368445450288,1.93164192471944,2.03862685902298,1.98994155067988
"Dscc1",2.08564458089138,2.10743366359592,2.2077476586111,0.762236684919654,0.811158273769059,0.676847382819173,2.16998132949887,2.17951166029047,1.82045435827832,2.1480231943066,2.07197433196299,1.89401829346688
"Tpx2",3.3892118067291,3.31756728415675,3.32073126570438,2.07328287360614,2.11672084487828,1.92987595353574,3.47465715676004,3.48525667102188,3.29077283320969,3.37429776462147,3.43297259445716,3.37588023816308
"Rfc5",3.05228209655233,3.06197966056989,3.14516386433056,1.88264814697083,1.44900138116555,1.64266707944995,3.20476646423,3.18605779060953,3.07726095513285,3.05109633643247,3.07795922080131,3.02026823493327
"Cenpn",2.5087269425362,2.50624810404181,2.62591730706476,0.830083677287592,0.97436293840504,0.926905089734176,2.61349799127556,2.64429686295591,2.36241652145424,2.46909144512948,2.46668801760492,2.41412974050679
"Tmem158",2.54638167241648,2.48555828478325,2.65665715578844,1.39200845220419,1.20594339855513,1.32549695675386,2.62536806384283,2.61823908640924,2.55777938130456,2.71903124692268,2.57598314905241,2.57019774481825
"Palld",2.4610962307417,2.48108232235552,2.50197601393892,3.47850360829762,3.56331485442093,3.51863853283637,2.61755494706241,2.58413732203068,2.41367280207504,2.36509812887573,2.45402748690251,2.42121794109517
"Cdkn3",2.75739565669417,2.76790277144084,2.75519751879996,1.35621716765247,1.46810061767949,1.1856684764279,2.91531661126083,2.95305903506803,2.78607248342091,2.83709592696643,2.78703066363422,2.79854512900241
"Sgo1",2.43021835098477,2.52058701035532,2.42306400231345,1.24646534673227,1.2094744821489,1.21034882251089,2.65721869425241,2.50936718038221,2.45762781156411,2.40989416804188,2.33065462042347,2.48534641193188
"Ndc1",2.39998066039611,2.42265208085891,2.39313067342072,1.39697683906555,1.38681131952254,1.25650812205529,2.63703400280122,2.58803578641972,2.37435273547956,2.39726942619721,2.38487846504931,2.45935144743449
"Ms4a6c",3.31302627941764,3.41104152957812,3.43209798040463,4.19252205964703,4.3086433264392,4.31154707582936,3.45032234008843,3.31240015694235,3.23150315091311,3.20884273301651,3.20611044729117,3.13699772959069
"Kif2c",2.61296095325304,2.67699329909404,2.57534743063772,1.06757468508689,0.933120317822173,1.17919681175055,2.85093018234276,2.77896658238719,2.64385836846593,2.62243171933099,2.55694107714024,2.54927512809059
"Cep55",3.31467869831167,3.31731908898349,3.30313319398974,1.73807575666677,1.7031811720808,1.77434497459187,3.47844035045977,3.50733531572786,3.30910183266987,3.36861238806386,3.32994389426942,3.34964639817574
"F13a1",2.75654982902298,2.71432949828805,2.44693387079972,3.87131635138925,3.77234406808057,3.78431899421124,2.37136730381445,2.4343295009978,2.04312120515967,2.3907401159644,2.60070159624435,2.77374756251242
"Rnd3",2.13556372405851,2.18999538887485,1.79815804527833,3.15239098007242,3.3317748063102,3.34682166214965,2.40669310575902,1.97386273471483,1.83145914475144,1.97588310149812,1.89112928888282,1.69439749751863
"Sgms2",1.20153045147425,1.36979336945864,1.32293474523335,3.44939416761918,3.55289316552477,3.55337100962686,1.16458274240146,1.25906720518012,1.14435637039541,1.09093609155353,1.03328273425216,0.996890288615339
"Pck2",3.28544199565986,3.18851820417509,3.34257041261357,2.08918981856706,1.98576553699831,2.07549186874496,3.51452769103742,3.4590723282059,3.34596027633714,3.42793917040807,3.40606430107922,3.28899786020685
"Ddit4",1.10926126807124,1.07683803325798,1.17066742143968,2.89079151125077,2.92063133393755,2.88071290257607,1.2078239269539,1.31206793926749,1.33367970087133,1.30236989143021,1.28684568800268,1.07772570610596
"Mindy1",2.94269761944414,3.07405748366196,2.99865032182709,3.87705868399053,4.01154603352261,4.02075043155308,2.96777056602002,2.89067004234811,2.83725469495944,2.81948230691188,2.81193531508862,2.92485376769595
"4930579G24Rik",2.37619114972713,2.54184614571956,2.61198145842675,1.53495520421477,1.35349848931035,1.3772040342466,2.77841931666101,2.63224892222973,2.30711046314151,2.66150032927727,2.50917283219457,2.47906924354054
"Abcc3",2.83186715252137,2.91554688749729,2.78018527043278,3.81189224445038,3.81222750483211,3.83211125620086,3.03489709911219,2.96993004193533,2.90016515032032,2.82730290504243,2.81521465252567,2.78715924325591
"Dtl",2.60714885331595,2.57967740434498,2.61861880368329,0.749633150402267,0.758628926124877,0.770183169532537,2.66233155509516,2.57484367068881,2.46263374371044,2.56760900492485,2.4600579457019,2.51547240544048
"Tanc2",1.94050531373329,1.4174686412276,1.69744970487832,2.76479593118736,2.62828287537424,2.72610495309765,2.04208387181946,2.14111632142953,1.63061761394803,1.8091069841154,1.80484977049381,1.44148914573334
"3930401B19Rik",2.8365642503062,2.91368216719828,2.87598709860777,4.1484366035277,4.15017932553948,4.12180371115127,3.05391378343449,2.94697661312715,2.83664344216949,2.77887265881157,2.78416464123887,2.94429083793305
"A930026I22Rik",1.32085062106196,1.35094724423288,1.50377818494501,2.78833481472197,2.49931856010276,2.61151919307441,1.39689952823431,1.53651974122687,1.5168311442818,1.39298547749973,1.65816213792149,1.50855887501156
"Nav2",2.64152592383997,2.66016828289148,2.81510598505852,1.30423510509974,1.04649119159191,0.970288759769861,2.79897012317797,2.65982057346429,2.49155503310652,2.74845483029005,2.65793173610736,2.62781530601533
"Tnfrsf23",1.20720527732241,1.30891837511646,1.1108183712362,2.29131578283863,2.72172483751083,2.80384069915523,1.13283097576221,1.05692255100126,0.993271942733892,0.927020689501465,0.954571280084433,0.97422095381299
"Tnfrsf22",1.33784349295966,1.21030749041664,1.39802654796998,2.24198983317438,2.41245958955943,2.38034063550648,1.34397977818409,1.57731649611365,1.10957430734621,1.33573681775316,1.27108037451591,1.28359511569948
"Fam20c",4.20644434683475,4.27678589008173,4.25446798446966,2.83186924050258,2.82338725630035,2.837891373184,4.29546573671378,4.27530596811234,4.14211866298968,4.12385601259529,4.1383728942612,4.17413364627848
"Hcar2",2.48976314801989,2.56380446771581,2.56678825470474,1.14100862245892,1.36368273242142,1.34496973044811,2.53242547964288,2.54761818134454,2.43150796102562,2.41584458314586,2.46091244322846,2.28363340732954
"Ckap2",2.86390917732507,2.88808846054752,2.7377530457799,1.34640784450458,1.27596305331176,1.62587403902429,2.97392266343871,2.96011288829522,2.88457522799943,2.90284001554968,2.77731165821464,2.79210392950061
"Trem2",4.35700080996595,4.3535897519032,4.31131672672923,3.06641479740486,3.06108866560555,3.08484864731384,4.55388951668756,4.51624310919382,4.3504893254479,4.38618164122386,4.34201263085928,4.28711555841199
"Pde4dip",1.86437938102349,1.77064803462524,2.06143372447793,0.872437198499873,0.84899974919837,0.726707122600897,2.01326552978376,2.2352459395778,1.98240081388038,2.22149074173807,2.14201500730198,2.03829675959147
"Cenpq",2.89880869011731,2.95928597253936,2.96851611414479,1.30073696224808,1.52880278119786,1.47869158236652,3.01557685258291,3.09401905300719,2.85895443605337,2.97295755676255,2.91926763912167,2.89485721744114
"Cd163",0.963854084287849,1.14663174345378,0.911941126023517,1.98068812411284,1.94741922642469,2.00547490073149,1.07619698124267,1.03505388451171,0.986949344022155,0.807650194380371,0.950983909455805,1.01966884565094
"Klf7",1.94815002254376,2.30652539544129,2.01250804516239,3.2091815556696,3.08517122970177,3.07967157476292,2.22258166337773,2.11992414681353,2.07885168479134,2.09967380406219,1.95791993864499,2.1108730209609
"Cnnm2",1.37999918877335,1.28019549156353,1.57444644548111,3.28728388491364,3.42950781547303,3.40445381415252,1.58648850754656,1.57921854428471,1.32162948499419,1.27313188020802,1.40517179629219,1.13996526711888
"Hmgb2",3.61799676079414,3.57611335712255,3.62753948278115,2.23148628746318,2.36124601508636,2.36039903285969,3.76696680066799,3.81792640668284,3.62211424093411,3.69100351025539,3.67798806925427,3.69848086763975
"Adgrl2",2.77511630654585,2.86123964802108,2.89272684455763,3.73104727984135,3.7621179212155,3.78423909989713,2.79332309379268,2.85294223198636,2.71493050119578,2.62444099066562,2.69298892370348,2.6196048192467
"Tiparp",2.80500327975198,3.01108305651347,2.95951643594366,4.08009383492394,4.01890227872608,3.99312818461483,3.14688357245549,3.2179355503653,3.09693906709301,2.91031361337413,2.67644427022504,2.74442768308328
